•ÈÀCategory,Level1,Level2,Level3,Level4,Federal,,GovXFer,State,Local,Total
a,Local and Regional,Books,Ladies and Gentlemen on Display,,1,b,,,,0.5
a,Local and Regional,Books,Ladies of the Canyons,,1,b,,,,0.5
a,Local and Regional,Books,Land of Bright Promise,,1,b,,,,0.5
a,Local and Regional,Books,Land of Smoke and Mirrors,,1,b,,,,0.5
a,Local and Regional,Books,Land of Sunshine,,1,b,,,,0.5
a,Local and Regional,Books,Land of the Dacotahs,,1,b,,,,0.5
a,Local and Regional,Books,Land Utilization in Minnesota,,1,b,,,,0.5
a,Local and Regional,Books,Latina/o Midwest Reader,,1,b,,,,0.5
a,Local and Regional,Books,Latino City,,1,b,,,,0.5
a,Local and Regional,Books,Latinos at the Golden Gate,,1,b,,,,0.5
a,Local and Regional,Books,Latinos in Michigan,,1,b,,,,0.5
a,Local and Regional,Books,Latvians in Michigan,,1,b,,,,0.5
a,Local and Regional,Books,Laura Clay and the Woman's Rights Movement,,1,b,,,,0.5
a,Local and Regional,Books,Law and Order in Buffalo Bill's Country,,1,b,,,,0.5
a,Local and Regional,Books,Law and Society in the South,,1,b,,,,0.5
a,Local and Regional,Books,Leaders of the Mexican American Generation,,1,b,,,,0.5
a,Local and Regional,Books,Leander Perez,,1,b,,,,0.5
a,Local and Regional,Books,Lee's Ferry,,1,b,,,,0.5
a,Local and Regional,Books,Left Bank of the Hudson,,1,b,,,,0.5
a,Local and Regional,Books,Legacy of Violence,,1,b,,,,0.5
a,Local and Regional,Books,Legislating Racism,,1,b,,,,0.5
a,Local and Regional,Books,Lessons in Likeness,,1,b,,,,0.5
a,Local and Regional,Books,Letters from Side Lake,,1,b,,,,0.5
a,Local and Regional,Books,Life among the Indians,,1,b,,,,0.5
a,Local and Regional,Books,Like the Hajis of Meccah and Jerusalem,,1,b,,,,0.5
a,Local and Regional,Books,Lincoln the Lawyer,,1,b,,,,0.5
a,Local and Regional,Books,Listen Here,,1,b,,,,0.5
a,Local and Regional,Books,Lithuanians in Michigan,,1,b,,,,0.5
a,Local and Regional,Books,Little Kingdoms,,1,b,,,,0.5
a,Local and Regional,Books,Live All You Can,,1,b,,,,0.5
a,Local and Regional,Books,Livestock Brands and Marks,,1,b,,,,0.5
a,Local and Regional,Books,Living with Lead,,1,b,,,,0.5
a,Local and Regional,Books,Living with Whales,,1,b,,,,0.5
a,Local and Regional,Books,Llewellyn Castle,,1,b,,,,0.5
a,Local and Regional,Books,Local Elections and the Politics of Small-Scale Democracy,,1,b,,,,0.5
a,Local and Regional,Books,Local Vino,,1,b,,,,0.5
a,Local and Regional,Books,Longing for the Bomb,,1,b,,,,0.5
a,Local and Regional,Books,Looking Back Mississippi,,1,b,,,,0.5
a,Local and Regional,Books,Los Tucsonenses,,1,b,,,,0.5
a,Local and Regional,Books,Lost Churches of Mississippi,,1,b,,,,0.5
a,Local and Regional,Books,Lost Plantation,,1,b,,,,0.5
a,Local and Regional,Books,Lost Plantations of the South,,1,b,,,,0.5
a,Local and Regional,Books,Louis Austin and the Carolina Times,,1,b,,,,0.5
a,Local and Regional,Books,Louisiana Creole Literature,,1,b,,,,0.5
a,Local and Regional,Books,Louisiana Governors,,1,b,,,,0.5
a,Local and Regional,Books,Love amid the Turmoil,,1,b,,,,0.5
a,Local and Regional,Books,Lovewell's Fight,,1,b,,,,0.5
a,Local and Regional,Books,Loyal to the Land,,1,b,,,,0.5
a,Local and Regional,Books,Luke Pryor Blackburn,,1,b,,,,0.5
a,Local and Regional,Books,Lynched,,1,b,,,,0.5
a,Local and Regional,Books,Lynching and Spectacle,,1,b,,,,0.5
a,Local and Regional,Books,Ma‘i Lepera,,1,b,,,,0.5
a,Local and Regional,Books,Madam Belle,,1,b,,,,0.5
a,Local and Regional,Books,Madame Vieux CarrÃ©,,1,b,,,,0.5
a,Local and Regional,Books,Madeline McDowell Breckinridge and the Battle for a New South,,1,b,,,,0.5
a,Local and Regional,Books,Main Street Public Library,,1,b,,,,0.5
a,Local and Regional,Books,Making an American Workforce,,1,b,,,,0.5
a,Local and Regional,Books,Making an Antislavery Nation,,1,b,,,,0.5
a,Local and Regional,Books,Making Good Neighbors,,1,b,,,,0.5
a,Local and Regional,Books,Making Gullah,,1,b,,,,0.5
a,Local and Regional,Books,Making Immigrant Rights Real,,1,b,,,,0.5
a,Local and Regional,Books,Making Rocky Mountain National Park,,1,b,,,,0.5
a,Local and Regional,Books,Making War and Minting Christians,,1,b,,,,0.5
a,Local and Regional,Books,Making Waves,,1,b,,,,0.5
a,Local and Regional,Books,Malamalama,,1,b,,,,0.5
a,Local and Regional,Books,Maltese in Michigan,,1,b,,,,0.5
a,Local and Regional,Books,Manassas,,1,b,,,,0.5
a,Local and Regional,Books,Mapping Norwood,,1,b,,,,0.5
a,Local and Regional,Books,Mapping the Mississippian Shatter Zone,,1,b,,,,0.5
a,Local and Regional,Books,Mapping Wonderlands,,1,b,,,,0.5
a,Local and Regional,Books,Maroon and White,,1,b,,,,0.5
a,Local and Regional,Books,Massachusetts and the Civil War,,1,b,,,,0.5
a,Local and Regional,Books,Massacre at the Yuma Crossing,,1,b,,,,0.5
a,Local and Regional,Books,Masters and Slaves in the House of the Lord,,1,b,,,,0.5
a,Local and Regional,Books,Mayor Crump Don't Like It,,1,b,,,,0.5
a,Local and Regional,Books,Mayor Helen Boosalis,,1,b,,,,0.5
a,Local and Regional,Books,Meanings of Maple,,1,b,,,,0.5
a,Local and Regional,Books,Memory of Trees,,1,b,,,,0.5
a,Local and Regional,Books,Men in Eden,,1,b,,,,0.5
a,Local and Regional,Books,Mercury and the Making of California,,1,b,,,,0.5
a,Local and Regional,Books,Metis and the Medicine Line,,1,b,,,,0.5
a,Local and Regional,Books,Mexicans and Mexican Americans in Michigan,,1,b,,,,0.5
a,Local and Regional,Books,Mexicans in California,,1,b,,,,0.5
a,Local and Regional,Books,Meyer Berger's New York,,1,b,,,,0.5
a,Local and Regional,Books,Michigan State University,,1,b,,,,0.5
a,Local and Regional,Books,"Michigan Supreme Court Historical Reference Guide, 2nd Edition",,1,b,,,,0.5
a,Local and Regional,Books,Michigan Visions of Our Past,,1,b,,,,0.5
a,Local and Regional,Books,Michigan's State Forests,,1,b,,,,0.5
a,Local and Regional,Books,"Middle-Class Providence, 1820-1940",,1,b,,,,0.5
a,Local and Regional,Books,Miles Lord,,1,b,,,,0.5
a,Local and Regional,Books,Mine Towns,,1,b,,,,0.5
a,Local and Regional,Books,Minneapolis and the Age of Railways,,1,b,,,,0.5
a,Local and Regional,Books,Minneapolis Madams,,1,b,,,,0.5
a,Local and Regional,Books,Minnesota,,1,b,,,,0.5
a,Local and Regional,Books,Minnesota Marvels,,1,b,,,,0.5
a,Local and Regional,Books,Minorities in Phoenix,,1,b,,,,0.5
a,Local and Regional,Books,Miracle on High Street,,1,b,,,,0.5
a,Local and Regional,Books,Mission of Sorrows,,1,b,,,,0.5
a,Local and Regional,Books,Mississippi,,1,b,,,,0.5
a,Local and Regional,Books,Mo,,1,b,,,,0.5
a,Local and Regional,Books,Moments of Impact,,1,b,,,,0.5
a,Local and Regional,Books,Montana Ghost Dance,,1,b,,,,0.5
a,Local and Regional,Books,Monuments to Absence,,1,b,,,,0.5
a,Local and Regional,Books,Moonshiners and Prohibitionists,,1,b,,,,0.5
a,Local and Regional,Books,Moquis and Kastiilam,,1,b,,,,0.5
a,Local and Regional,Books,Morgan Park,,1,b,,,,0.5
a,Local and Regional,Books,Mornings at the Stanton Street Shul,,1,b,,,,0.5
a,Local and Regional,Books,Morningside Heights,,1,b,,,,0.5
a,Local and Regional,Books,Mothers of Conservatism,,1,b,,,,0.5
a,Local and Regional,Books,"Motives of Honor, Pleasure, and Profit",,1,b,,,,0.5
a,Local and Regional,Books,Murder and Madness,,1,b,,,,0.5
a,Local and Regional,Books,Murder State,,1,b,,,,0.5
a,Local and Regional,Books,Murders that Made Headlines,,1,b,,,,0.5
a,Local and Regional,Books,Music and Theater in Minnesota History,,1,b,,,,0.5
a,Local and Regional,Books,Muzzled Oxen,,1,b,,,,0.5
a,Local and Regional,Books,Myths of the Rune Stone,,1,b,,,,0.5
a,Local and Regional,Books,Native American Place Names in Mississippi,,1,b,,,,0.5
a,Local and Regional,Books,Native Paths to Volunteer Trails,,1,b,,,,0.5
a,Local and Regional,Books,Natural State Notables,,1,b,,,,0.5
a,Local and Regional,Books,Nature and Revelation,,1,b,,,,0.5
a,Local and Regional,Books,Naufragios,,1,b,,,,0.5
a,Local and Regional,Books,Necessarily Black,,1,b,,,,0.5
a,Local and Regional,Books,Necessary Courage,,1,b,,,,0.5
a,Local and Regional,Books,Never Ask Permission,,1,b,,,,0.5
a,Local and Regional,Books,Never Seen the Moon,,1,b,,,,0.5
a,Local and Regional,Books,"New Brunswick, New Jersey",,1,b,,,,0.5
a,Local and Regional,Books,New Deal Art in Arizona,,1,b,,,,0.5
a,Local and Regional,Books,New Israel / New England,,1,b,,,,0.5
a,Local and Regional,Books,New Jersey,,1,b,,,,0.5
a,Local and Regional,Books,New Labor in New York,,1,b,,,,0.5
a,Local and Regional,Books,New Voyages to Carolina,,1,b,,,,0.5
a,Local and Regional,Books,New York Amish,,1,b,,,,0.5
a,Local and Regional,Books,New York Amish,,1,b,,,,0.5
a,Local and Regional,Books,"New York City, 1664-1710",,1,b,,,,0.5
a,Local and Regional,Books,"New York, Year by Year",,1,b,,,,0.5
a,Local and Regional,Books,New York's Golden Age of Bridges,,1,b,,,,0.5
a,Local and Regional,Books,Next Time We Strike,,1,b,,,,0.5
a,Local and Regional,Books,Nicholas Miraculous,,1,b,,,,0.5
a,Local and Regional,Books,Nickelodeon City,,1,b,,,,0.5
a,Local and Regional,Books,Nightclub City,,1,b,,,,0.5
a,Local and Regional,Books,Nikkei in the Interior West,,1,b,,,,0.5
a,Local and Regional,Books,Nine Months Is a Year,,1,b,,,,0.5
a,Local and Regional,Books,No Closure,,1,b,,,,0.5
a,Local and Regional,Books,No Mercy Here,,1,b,,,,0.5
a,Local and Regional,Books,No One Helped,,1,b,,,,0.5
a,Local and Regional,Books,Nobody Rich or Famous,,1,b,,,,0.5
a,Local and Regional,Books,North Carolina and the Problem of AIDS,,1,b,,,,0.5
a,Local and Regional,Books,North Carolina beyond the Connected Age,,1,b,,,,0.5
a,Local and Regional,Books,North Carolina in the Connected Age,,1,b,,,,0.5
a,Local and Regional,Books,North Carolina Women,,1,b,,,,0.5
a,Local and Regional,Books,North Carolina Women,,1,b,,,,0.5
a,Local and Regional,Books,North Carolina's Hurricane History,,1,b,,,,0.5
a,Local and Regional,Books,North Carolinians in the Era of the Civil War and Reconstruction,,1,b,,,,0.5
a,Local and Regional,Books,North Writers II,,1,b,,,,0.5
a,Local and Regional,Books,Northern Hospitality,,1,b,,,,0.5
a,Local and Regional,Books,Northern Kentucky University,,1,b,,,,0.5
a,Local and Regional,Books,Nosotros,,1,b,,,,0.5
a,Local and Regional,Books,Not a Catholic Nation,,1,b,,,,0.5
a,Local and Regional,Books,November's Fury,,1,b,,,,0.5
a,Local and Regional,Books,Old and New New Englanders,,1,b,,,,0.5
a,Local and Regional,Books,Old Blue's Road,,1,b,,,,0.5
a,Local and Regional,Books,Old Burnside,,1,b,,,,0.5
a,Local and Regional,Books,Old Times on the Upper Mississippi,,1,b,,,,0.5
a,Local and Regional,Books,On Behalf of the Family Farm,,1,b,,,,0.5
a,Local and Regional,Books,On Her Own Terms,,1,b,,,,0.5
a,Local and Regional,Books,On Jordan's Banks,,1,b,,,,0.5
a,Local and Regional,Books,On Records,,1,b,,,,0.5
a,Local and Regional,Books,On the Battlefield of Merit,,1,b,,,,0.5
a,Local and Regional,Books,On the Edge of Freedom,,1,b,,,,0.5
a,Local and Regional,Books,On the Edge of Purgatory,,1,b,,,,0.5
a,Local and Regional,Books,On the Rim,,1,b,,,,0.5
a,Local and Regional,Books,One Day in May,,1,b,,,,0.5
a,Local and Regional,Books,Oneida Utopia,,1,b,,,,0.5
a,Local and Regional,Books,Operation Pretense,,1,b,,,,0.5
a,Local and Regional,Books,"Oral History, Community, and Work in the American West",,1,b,,,,0.5
a,Local and Regional,Books,Oregon and the Collapse of Illahee,,1,b,,,,0.5
a,Local and Regional,Books,Ores to Metals,,1,b,,,,0.5
a,Local and Regional,Books,Organizing the Breathless,,1,b,,,,0.5
a,Local and Regional,Books,Others Had It Worse,,1,b,,,,0.5
a,Local and Regional,Books,Our Appalachia,,1,b,,,,0.5
a,Local and Regional,Books,Our Beloved Kin,,1,b,,,,0.5
a,Local and Regional,Books,Our Kentucky,,1,b,,,,0.5
a,Local and Regional,Books,Out of Oakland,,1,b,,,,0.5
a,Local and Regional,Books,Out of the Shadow,,1,b,,,,0.5
a,Local and Regional,Books,Palace of Culture,,1,b,,,,0.5
a,Local and Regional,Books,Pandora's Locks,,1,b,,,,0.5
a,Local and Regional,Books,Passage to Wonderland,,1,b,,,,0.5
a,Local and Regional,Books,Paths Out of Dixie,,1,b,,,,0.5
a,Local and Regional,Books,Peconic Bay,,1,b,,,,0.5
a,Local and Regional,Books,Pella Dutch,,1,b,,,,0.5
a,Local and Regional,Books,Pennsylvania and the War of 1812,,1,b,,,,0.5
a,Local and Regional,Books,Pennsylvania Farming,,1,b,,,,0.5
a,Local and Regional,Books,Pennsylvania Mining Families,,1,b,,,,0.5
a,Local and Regional,Books,Penumbra,,1,b,,,,0.5
a,Local and Regional,Books,Perpetuities Law in Action,,1,b,,,,0.5
a,Local and Regional,Books,Persistent Progressives,,1,b,,,,0.5
a,Local and Regional,Books,Pfeiffer Country,,1,b,,,,0.5
a,Local and Regional,Books,Philadelphia Divided,,1,b,,,,0.5
a,Local and Regional,Books,Philly Sports,,1,b,,,,0.5
a,Local and Regional,Books,Phoenix,,1,b,,,,0.5
a,Local and Regional,Books,Picturing Class,,1,b,,,,0.5
a,Local and Regional,Books,Picturing Illinois,,1,b,,,,0.5
a,Local and Regional,Books,Pioneer Life In Western Pennsylvania,,1,b,,,,0.5
a,Local and Regional,Books,Pitch Woman and Other Stories,,1,b,,,,0.5
a,Local and Regional,Books,Pitt,,1,b,,,,0.5
a,Local and Regional,Books,Pittsburgh,,1,b,,,,0.5
a,Local and Regional,Books,Place Names of Illinois,,1,b,,,,0.5
a,Local and Regional,Books,Plain Folk's Fight,,1,b,,,,0.5
a,Local and Regional,Books,Planning Paradise,,1,b,,,,0.5
a,Local and Regional,Books,Play of a Fiddle,,1,b,,,,0.5
a,Local and Regional,Books,Playing the Numbers,,1,b,,,,0.5
a,Local and Regional,Books,Please Forward,,1,b,,,,0.5
a,Local and Regional,Books,Política,,1,b,,,,0.5
a,Local and Regional,Books,Political Parties and Primaries in Kentucky,,1,b,,,,0.5
a,Local and Regional,Books,Political Prairie Fire,,1,b,,,,0.5
a,Local and Regional,Books,Politics and Religion in the White South,,1,b,,,,0.5
a,Local and Regional,Books,"Politics, Labor, and the War on Big Business",,1,b,,,,0.5
a,Local and Regional,Books,Portage Into The Past,,1,b,,,,0.5
a,Local and Regional,Books,Postcards from the Sonora Border,,1,b,,,,0.5
a,Local and Regional,Books,Pothole Confidential,,1,b,,,,0.5
a,Local and Regional,Books,Power Lines,,1,b,,,,0.5
a,Local and Regional,Books,Power on the Hudson,,1,b,,,,0.5
a,Local and Regional,Books,"Power, Greed, and Hubris",,1,b,,,,0.5
a,Local and Regional,Books,"Power, Protest, and the Public Schools",,1,b,,,,0.5
a,Local and Regional,Books,"Prairie City, Iowa",,1,b,,,,0.5
a,Local and Regional,Books,Prairie Forge,,1,b,,,,0.5
a,Local and Regional,Books,Pre-Gay L.A.,,1,b,,,,0.5
a,Local and Regional,Books,"Pregnancy, Motherhood, and Choice in Twentieth-Century Arizona",,1,b,,,,0.5
a,Local and Regional,Books,Producing Predators,,1,b,,,,0.5
a,Local and Regional,Books,Progressive Inequality,,1,b,,,,0.5
a,Local and Regional,Books,Prologue to Democracy,,1,b,,,,0.5
a,Local and Regional,Books,Proof of Guilt,,1,b,,,,0.5
a,Local and Regional,Books,Properties of Violence,,1,b,,,,0.5
a,Local and Regional,Books,Prospero's America,,1,b,,,,0.5
a,Local and Regional,Books,"Province of East New Jersey, 1609-1702",,1,b,,,,0.5
a,Local and Regional,Books,Psychology and Selfhood in the Segregated South,,1,b,,,,0.5
a,Local and Regional,Books,Public Lands and Political Meaning,,1,b,,,,0.5
a,Local and Regional,Books,"Publisher for the Masses, Emanuel Haldeman-Julius",,1,b,,,,0.5
a,Local and Regional,Books,Pulitzer's School,,1,b,,,,0.5
a,Local and Regional,Books,Puritans and Yankees,,1,b,,,,0.5
a,Local and Regional,Books,Putting the Barn Before the House,,1,b,,,,0.5
a,Local and Regional,Books,Queer Twin Cities,,1,b,,,,0.5
a,Local and Regional,Books,Quiet Magic,,1,b,,,,0.5
a,Local and Regional,Books,Race and Real Estate,,1,b,,,,0.5
a,Local and Regional,Books,Race Harmony and Black Progress,,1,b,,,,0.5
a,Local and Regional,Books,"Race, Politics, and Memory",,1,b,,,,0.5
a,Local and Regional,Books,"Race, Religion, and Civil Rights",,1,b,,,,0.5
a,Local and Regional,Books,"Race, War, and Remembrance in the Appalachian South",,1,b,,,,0.5
a,Local and Regional,Books,Racial Union,,1,b,,,,0.5
a,Local and Regional,Books,Radiation Nation,,1,b,,,,0.5
a,Local and Regional,Books,"Radicalism in the Mountain West, 1890-1920",,1,b,,,,0.5
a,Local and Regional,Books,Raised by the Church,,1,b,,,,0.5
a,Local and Regional,Books,Raising Arizona's Dams,,1,b,,,,0.5
a,Local and Regional,Books,Ralph Adams Cram,,1,b,,,,0.5
a,Local and Regional,Books,Range Wars,,1,b,,,,0.5
a,Local and Regional,Books,"Raza Sí, Migra No",,1,b,,,,0.5
a,Local and Regional,Books,Reading Publics,,1,b,,,,0.5
a,Local and Regional,Books,Ready for Air,,1,b,,,,0.5
a,Local and Regional,Books,Rebels in Paradise,,1,b,,,,0.5
a,Local and Regional,Books,Rebuilding Shattered Worlds,,1,b,,,,0.5
a,Local and Regional,Books,Recognizing Heritage,,1,b,,,,0.5
a,Local and Regional,Books,Reconnaissance in Sonora,,1,b,,,,0.5
a,Local and Regional,Books,Reconstructing Appalachia,,1,b,,,,0.5
a,Local and Regional,Books,Reconstructing Chinatown,,1,b,,,,0.5
a,Local and Regional,Books,Reconstruction's Ragged Edge,,1,b,,,,0.5
a,Local and Regional,Books,Red Apple,,1,b,,,,0.5
a,Local and Regional,Books,Red Lake Nation,,1,b,,,,0.5
a,Local and Regional,Books,Red State Religion,,1,b,,,,0.5
a,Local and Regional,Books,Reds at the Blackboard,,1,b,,,,0.5
a,Local and Regional,Books,Refining Nature,,1,b,,,,0.5
a,Local and Regional,Books,Reflections on the University of California,,1,b,,,,0.5
a,Local and Regional,Books,Reformers to Radicals,,1,b,,,,0.5
a,Local and Regional,Books,Reforming New Orleans,,1,b,,,,0.5
a,Local and Regional,Books,Remaking Boston,,1,b,,,,0.5
a,Local and Regional,Books,Remaking the Heartland,,1,b,,,,0.5
a,Local and Regional,Books,Remembrance of Pacific Pasts,,1,b,,,,0.5
a,Local and Regional,Books,Representation and Rebellion,,1,b,,,,0.5
a,Local and Regional,Books,Resister,,1,b,,,,0.5
a,Local and Regional,Books,Resorting to Casinos,,1,b,,,,0.5
a,Local and Regional,Books,Restaurant Republic,,1,b,,,,0.5
a,Local and Regional,Books,Rethinking the Irish in the American South,,1,b,,,,0.5
a,Local and Regional,Books,"Revelation, Resistance, and Mormon Polygamy",,1,b,,,,0.5
a,Local and Regional,Books,Revolt of the Rednecks,,1,b,,,,0.5
a,Local and Regional,Books,Right to Revolt,,1,b,,,,0.5
a,Local and Regional,Books,Rights Remembered,,1,b,,,,0.5
a,Local and Regional,Books,River City and Valley Life,,1,b,,,,0.5
a,Local and Regional,Books,River in Ruin,,1,b,,,,0.5
a,Local and Regional,Books,River Jordan,,1,b,,,,0.5
a,Local and Regional,Books,River of Hope,,1,b,,,,0.5
a,Local and Regional,Books,Rivers of Sand,,1,b,,,,0.5
a,Local and Regional,Books,Riverside Park,,1,b,,,,0.5
a,Local and Regional,Books,Roadside History,,1,b,,,,0.5
a,Local and Regional,Books,Robert F. Kennedy and the 1968 Indiana Primary,,1,b,,,,0.5
a,Local and Regional,Books,Robert Love's Warnings,,1,b,,,,0.5
a,Local and Regional,Books,Rochdale Village,,1,b,,,,0.5
a,Local and Regional,Books,Rock Art Of Kentucky,,1,b,,,,0.5
a,Local and Regional,Books,Rock Fences of the Bluegrass,,1,b,,,,0.5
a,Local and Regional,Books,Rock Island Requiem,,1,b,,,,0.5
a,Local and Regional,Books,"Rot, Riot, and Rebellion",,1,b,,,,0.5
a,Local and Regional,Books,Rough Country,,1,b,,,,0.5
a,Local and Regional,Books,Routes of Power,,1,b,,,,0.5
a,Local and Regional,Books,Routes of War,,1,b,,,,0.5
a,Local and Regional,Books,Ruled by Race,,1,b,,,,0.5
a,Local and Regional,Books,Running Mad for Kentucky,,1,b,,,,0.5
a,Local and Regional,Books,Running the Rails,,1,b,,,,0.5
a,Local and Regional,Books,Rural Life and Culture in the Upper Cumberland,,1,b,,,,0.5
a,Local and Regional,Books,Rush to Gold,,1,b,,,,0.5
a,Local and Regional,Books,Rusties and Riddles and Gee-Haw Whimmy-Diddles,,1,b,,,,0.5
a,Local and Regional,Books,Rutgers since 1945,,1,b,,,,0.5
a,Local and Regional,Books,Saints and Citizens,,1,b,,,,0.5
a,Local and Regional,Books,Salem Possessed,,1,b,,,,0.5
a,Local and Regional,Books,Salt Lantern,,1,b,,,,0.5
a,Local and Regional,Books,San Francisco Bay Area Sports,,1,b,,,,0.5
a,Local and Regional,Books,Sanctified Landscape,,1,b,,,,0.5
a,Local and Regional,Books,Sanctioning Matrimony,,1,b,,,,0.5
a,Local and Regional,Books,Santa Rita del Cobre,,1,b,,,,0.5
a,Local and Regional,Books,Saving San Francisco,,1,b,,,,0.5
a,Local and Regional,Books,Scandinavians in Michigan,,1,b,,,,0.5
a,Local and Regional,Books,Scarlett's Sisters,,1,b,,,,0.5
a,Local and Regional,Books,Schools for All,,1,b,,,,0.5
a,Local and Regional,Books,"Scotland and Its First American Colony, 1683-1765",,1,b,,,,0.5
a,Local and Regional,Books,Scots in Michigan,,1,b,,,,0.5
a,Local and Regional,Books,Sea of Opportunity,,1,b,,,,0.5
a,Local and Regional,Books,Season of Terror,,1,b,,,,0.5
a,Local and Regional,Books,Second Line Rescue,,1,b,,,,0.5
a,Local and Regional,Books,Second Nature,,1,b,,,,0.5
a,Local and Regional,Books,Seeds of Empire,,1,b,,,,0.5
a,Local and Regional,Books,Seedtime on the Cumberland,,1,b,,,,0.5
a,Local and Regional,Books,Seeing Reds,,1,b,,,,0.5
a,Local and Regional,Books,Senator Dennis DeConcini,,1,b,,,,0.5
a,Local and Regional,Books,Separate and Unequal,,1,b,,,,0.5
a,Local and Regional,Books,Serbians in Michigan,,1,b,,,,0.5
a,Local and Regional,Books,Serving Two Masters,,1,b,,,,0.5
a,Local and Regional,Books,Setting All the Captives Free,,1,b,,,,0.5
a,Local and Regional,Books,Sexual Reckonings,,1,b,,,,0.5
a,Local and Regional,Books,Shadows Over Sunnyside,,1,b,,,,0.5
a,Local and Regional,Books,Shakespeare on the American Yiddish Stage,,1,b,,,,0.5
a,Local and Regional,Books,Shameful Victory,,1,b,,,,0.5
a,Local and Regional,Books,Shaping History,,1,b,,,,0.5
a,Local and Regional,Books,Sharing Our Knowledge,,1,b,,,,0.5
a,Local and Regional,Books,Shenandoah,,1,b,,,,0.5
a,Local and Regional,Books,Shifting Loyalties,,1,b,,,,0.5
a,Local and Regional,Books,Shopping Town,,1,b,,,,0.5
a,Local and Regional,Books,Short of the Glory,,1,b,,,,0.5
a,Local and Regional,Books,Showdown in Desire,,1,b,,,,0.5
a,Local and Regional,Books,Showers Brothers Furniture Company,,1,b,,,,0.5
a,Local and Regional,Books,"Sister States, Enemy States",,1,b,,,,0.5
a,Local and Regional,Books,Sister Thorn and Catholic Mysticism in Modern America,,1,b,,,,0.5
a,Local and Regional,Books,Slavery and Freedom in Savannah,,1,b,,,,0.5
a,Local and Regional,Books,Slavery and Freedom in Texas,,1,b,,,,0.5
a,Local and Regional,Books,"Slavery and Frontier Mississippi, 1720-1835",,1,b,,,,0.5
a,Local and Regional,Books,Slavery and Secession in Arkansas,,1,b,,,,0.5
a,Local and Regional,Books,Slavery and the American South,,1,b,,,,0.5
a,Local and Regional,Books,Slavery before Race,,1,b,,,,0.5
a,Local and Regional,Books,Slender Is The Thread,,1,b,,,,0.5
a,Local and Regional,Books,Sloan,,1,b,,,,0.5
a,Local and Regional,Books,Slovenes in Michigan,,1,b,,,,0.5
a,Local and Regional,Books,Smoky Mountain Voices,,1,b,,,,0.5
a,Local and Regional,Books,Soft Corruption,,1,b,,,,0.5
a,Local and Regional,Books,Some Strange Corners of Our Country,,1,b,,,,0.5
a,Local and Regional,Books,Something's Rising,,1,b,,,,0.5
a,Local and Regional,Books,Sonora,,1,b,,,,0.5
a,Local and Regional,Books,South Carolina Women,,1,b,,,,0.5
a,Local and Regional,Books,South Carolina Women,,1,b,,,,0.5
a,Local and Regional,Books,South from Hell-fer-Sartin,,1,b,,,,0.5
a,Local and Regional,Books,South Slavs in Michigan,,1,b,,,,0.5
a,Local and Regional,Books,South Street,,1,b,,,,0.5
a,Local and Regional,Books,Southern Crossroads,,1,b,,,,0.5
a,Local and Regional,Books,Southern Farmers and Their Stories,,1,b,,,,0.5
a,Local and Regional,Books,Southern Paiute,,1,b,,,,0.5
a,Local and Regional,Books,Southern Political Party Activists,,1,b,,,,0.5
a,Local and Regional,Books,"Southern Water, Southern Power",,1,b,,,,0.5
a,Local and Regional,Books,"Spaces of Conflict, Sounds of Solidarity",,1,b,,,,0.5
a,Local and Regional,Books,Spare Time in Texas,,1,b,,,,0.5
a,Local and Regional,Books,Spirits of Just Men,,1,b,,,,0.5
a,Local and Regional,Books,St. Louis Rising,,1,b,,,,0.5
a,Local and Regional,Books,St. Peter's Church,,1,b,,,,0.5
a,Local and Regional,Books,Stadium Games,,1,b,,,,0.5
a,Local and Regional,Books,Stage-Coach Days In The Bluegrass,,1,b,,,,0.5
a,Local and Regional,Books,"Stand, Columbia",,1,b,,,,0.5
a,Local and Regional,Books,Standing on Common Ground,,1,b,,,,0.5
a,Local and Regional,Books,Starving for Justice,,1,b,,,,0.5
a,Local and Regional,Books,States of Delinquency,,1,b,,,,0.5
a,Local and Regional,Books,"Statesmen, Scoundrels, and Eccentrics",,1,b,,,,0.5
a,Local and Regional,Books,Steel Titan,,1,b,,,,0.5
a,Local and Regional,Books,Steelton,,1,b,,,,0.5
a,Local and Regional,Books,Stone Houses of Jefferson County,,1,b,,,,0.5
a,Local and Regional,Books,Stopping the Presses,,1,b,,,,0.5
a,Local and Regional,Books,Stories of Survival,,1,b,,,,0.5
a,Local and Regional,Books,Strange Philadelphia,,1,b,,,,0.5
a,Local and Regional,Books,Stretched Thin,,1,b,,,,0.5
a,Local and Regional,Books,Struggling With Iowas Pride,,1,b,,,,0.5
a,Local and Regional,Books,Subduing Satan,,1,b,,,,0.5
a,Local and Regional,Books,SUBURBAN STEEL,,1,b,,,,0.5
a,Local and Regional,Books,Subverting Exclusion,,1,b,,,,0.5
a,Local and Regional,Books,Sunflower Justice,,1,b,,,,0.5
a,Local and Regional,Books,Survival Schools,,1,b,,,,0.5
a,Local and Regional,Books,Suspect Freedoms,,1,b,,,,0.5
a,Local and Regional,Books,Sustaining Lake Superior,,1,b,,,,0.5
a,Local and Regional,Books,Swedes in Michigan,,1,b,,,,0.5
a,Local and Regional,Books,Sweet Tea,,1,b,,,,0.5
a,Local and Regional,Books,Tabernacle of Hate,,1,b,,,,0.5
